entry_id,persona_id,t_index,date,persona_name,persona_age,persona_profession,persona_culture,session_chars,prompt_chars,alignment_self_direction,alignment_stimulation,alignment_hedonism,alignment_achievement,alignment_power,alignment_security,alignment_conformity,alignment_tradition,alignment_benevolence,alignment_universalism
606f182e__6,606f182e,6,2025-08-30,Park Joonho,45-54,Entrepreneur,East Asian,1150,12209,0,0,-1,1,1,1,0,0,-1,0
611c5ef3__0,611c5ef3,0,2025-05-28,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,777,11861,0,0,0,1,1,0,0,0,-1,0
611c5ef3__1,611c5ef3,1,2025-06-01,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,172,11256,0,0,1,0,0,0,0,0,0,0
611c5ef3__2,611c5ef3,2,2025-06-07,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,1559,12643,-1,0,0,0,1,0,1,0,0,0
611c5ef3__3,611c5ef3,3,2025-06-09,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,704,11788,0,0,1,0,1,-1,0,0,0,0
611c5ef3__4,611c5ef3,4,2025-06-14,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,280,11364,0,0,0,0,1,-1,0,-1,0,0
611c5ef3__5,611c5ef3,5,2025-06-19,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,1204,12288,0,0,-1,1,0,0,0,0,0,0
611c5ef3__6,611c5ef3,6,2025-06-22,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,1328,12412,1,0,0,0,-1,0,0,0,0,0
611c5ef3__7,611c5ef3,7,2025-06-27,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,216,11300,0,0,0,1,0,0,0,0,0,0
611c5ef3__8,611c5ef3,8,2025-07-02,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,692,11776,0,0,0,0,1,0,0,0,-1,0
611c5ef3__9,611c5ef3,9,2025-07-03,Tariq Al-Mansouri,18-24,Manager,Middle Eastern,1113,12197,1,0,0,0,-1,0,0,0,0,0
61d7d490__0,61d7d490,0,2025-05-26,Grant Kowalski,45-54,Entrepreneur,North American,651,11723,0,0,0,0,0,1,0,0,1,0
61d7d490__1,61d7d490,1,2025-05-26,Grant Kowalski,45-54,Entrepreneur,North American,1121,12193,1,0,0,0,0,0,0,0,0,0
61d7d490__2,61d7d490,2,2025-05-29,Grant Kowalski,45-54,Entrepreneur,North American,1412,12484,1,0,0,1,0,0,0,0,0,0
61d7d490__3,61d7d490,3,2025-06-01,Grant Kowalski,45-54,Entrepreneur,North American,853,11925,0,0,0,0,0,1,0,0,1,0
61d7d490__4,61d7d490,4,2025-06-05,Grant Kowalski,45-54,Entrepreneur,North American,322,11394,0,0,0,0,0,1,0,0,0,0
61d7d490__5,61d7d490,5,2025-06-09,Grant Kowalski,45-54,Entrepreneur,North American,1267,12339,1,0,0,0,0,1,0,0,0,0
621be543__0,621be543,0,2025-09-25,Mathilde Renard,25-34,Artist,Western European,1127,12214,0,0,0,-1,0,0,1,0,0,0
621be543__1,621be543,1,2025-09-26,Mathilde Renard,25-34,Artist,Western European,993,12080,0,0,0,1,1,0,0,0,0,0
621be543__2,621be543,2,2025-09-27,Mathilde Renard,25-34,Artist,Western European,576,11663,0,0,0,-1,0,0,1,0,1,0
621be543__3,621be543,3,2025-09-27,Mathilde Renard,25-34,Artist,Western European,1039,12126,0,0,0,1,0,0,0,0,0,0
621be543__4,621be543,4,2025-09-27,Mathilde Renard,25-34,Artist,Western European,530,11617,0,0,0,1,0,0,0,0,0,0
621be543__5,621be543,5,2025-09-28,Mathilde Renard,25-34,Artist,Western European,797,11884,0,0,0,-1,0,0,1,0,0,0
621be543__6,621be543,6,2025-09-29,Mathilde Renard,25-34,Artist,Western European,1366,12453,0,0,0,-1,1,0,0,0,0,0
621be543__7,621be543,7,2025-09-29,Mathilde Renard,25-34,Artist,Western European,711,11798,0,0,0,0,0,0,1,0,0,0
621be543__8,621be543,8,2025-10-04,Mathilde Renard,25-34,Artist,Western European,234,11321,0,0,0,1,0,0,0,0,0,0
621be543__9,621be543,9,2025-10-10,Mathilde Renard,25-34,Artist,Western European,1095,12182,0,0,0,1,1,0,0,0,0,0
6367cfac__0,6367cfac,0,2025-12-02,Park Jungsoo,45-54,Artist,East Asian,390,11452,0,0,0,0,0,0,0,1,1,0
6367cfac__1,6367cfac,1,2025-12-05,Park Jungsoo,45-54,Artist,East Asian,731,11793,0,0,0,0,0,0,0,1,0,0
6367cfac__2,6367cfac,2,2025-12-07,Park Jungsoo,45-54,Artist,East Asian,965,12027,0,0,0,0,0,0,0,1,0,0
6367cfac__3,6367cfac,3,2025-12-12,Park Jungsoo,45-54,Artist,East Asian,427,11489,0,0,0,0,0,0,0,1,1,0
6367cfac__4,6367cfac,4,2025-12-18,Park Jungsoo,45-54,Artist,East Asian,505,11567,0,0,0,0,0,0,0,1,0,0
6367cfac__5,6367cfac,5,2025-12-21,Park Jungsoo,45-54,Artist,East Asian,211,11273,0,0,0,0,0,0,0,1,0,0
6367cfac__6,6367cfac,6,2025-12-23,Park Jungsoo,45-54,Artist,East Asian,832,11894,0,0,0,0,0,1,0,1,0,0
6367cfac__7,6367cfac,7,2025-12-26,Park Jungsoo,45-54,Artist,East Asian,392,11454,0,0,0,0,0,0,1,0,1,0
63d31987__0,63d31987,0,2025-04-25,Matthias Lindqvist,35-44,Grad Student,Western European,954,12058,0,0,0,1,0,-1,0,0,-1,0
63d31987__1,63d31987,1,2025-04-28,Matthias Lindqvist,35-44,Grad Student,Western European,203,11307,0,0,0,0,0,0,0,0,0,0
63d31987__2,63d31987,2,2025-05-02,Matthias Lindqvist,35-44,Grad Student,Western European,849,11953,-1,0,0,0,0,-1,0,0,0,0
63d31987__3,63d31987,3,2025-05-08,Matthias Lindqvist,35-44,Grad Student,Western European,1258,12362,1,0,1,0,0,1,0,0,1,0
63d31987__4,63d31987,4,2025-05-12,Matthias Lindqvist,35-44,Grad Student,Western European,793,11897,-1,0,0,-1,-1,1,0,1,-1,0
63d31987__5,63d31987,5,2025-05-19,Matthias Lindqvist,35-44,Grad Student,Western European,662,11766,0,0,0,0,-1,0,1,0,0,0
63d31987__6,63d31987,6,2025-05-19,Matthias Lindqvist,35-44,Grad Student,Western European,814,11918,1,0,0,0,0,1,0,0,1,0
64afd6a1__0,64afd6a1,0,2025-12-01,Camila Reyes,25-34,Gig Worker,Latin American,1251,12325,0,0,-1,0,0,-1,0,0,1,0
64afd6a1__1,64afd6a1,1,2025-12-09,Camila Reyes,25-34,Gig Worker,Latin American,140,11214,0,0,0,0,0,0,0,0,1,0
64afd6a1__2,64afd6a1,2,2025-12-11,Camila Reyes,25-34,Gig Worker,Latin American,346,11420,0,0,0,0,0,0,0,0,1,0
64afd6a1__3,64afd6a1,3,2025-12-14,Camila Reyes,25-34,Gig Worker,Latin American,163,11237,0,0,0,0,0,0,0,1,1,0
64afd6a1__4,64afd6a1,4,2025-12-21,Camila Reyes,25-34,Gig Worker,Latin American,455,11529,0,0,-1,0,0,-1,0,0,1,0
64afd6a1__5,64afd6a1,5,2025-12-27,Camila Reyes,25-34,Gig Worker,Latin American,460,11534,0,0,0,0,0,0,0,0,1,0
64afd6a1__6,64afd6a1,6,2026-01-01,Camila Reyes,25-34,Gig Worker,Latin American,1972,13046,-1,0,-1,0,0,0,0,1,1,0
64afd6a1__7,64afd6a1,7,2026-01-11,Camila Reyes,25-34,Gig Worker,Latin American,445,11519,-1,0,0,0,0,0,0,0,1,0
65ed1278__0,65ed1278,0,2025-02-25,Klaus Mertens,55+,Teacher,Western European,1035,12133,0,0,0,1,0,0,0,0,1,0
65ed1278__1,65ed1278,1,2025-03-04,Klaus Mertens,55+,Teacher,Western European,817,11915,0,0,0,1,1,0,0,0,0,0
65ed1278__2,65ed1278,2,2025-03-09,Klaus Mertens,55+,Teacher,Western European,653,11751,-1,0,0,0,0,0,0,0,1,0
65ed1278__3,65ed1278,3,2025-03-13,Klaus Mertens,55+,Teacher,Western European,612,11710,0,0,0,0,0,0,0,0,-1,0
65ed1278__4,65ed1278,4,2025-03-16,Klaus Mertens,55+,Teacher,Western European,777,11875,0,0,0,-1,0,0,0,0,1,0
65ed1278__5,65ed1278,5,2025-03-19,Klaus Mertens,55+,Teacher,Western European,264,11362,0,0,0,0,0,0,0,0,0,0
65ed1278__6,65ed1278,6,2025-03-20,Klaus Mertens,55+,Teacher,Western European,152,11250,0,0,0,-1,0,0,0,0,1,0
65ed1278__7,65ed1278,7,2025-03-21,Klaus Mertens,55+,Teacher,Western European,457,11555,0,0,0,1,0,0,0,0,1,0
65ed1278__8,65ed1278,8,2025-03-21,Klaus Mertens,55+,Teacher,Western European,684,11782,0,0,0,1,0,0,0,0,0,0
65ed1278__9,65ed1278,9,2025-03-23,Klaus Mertens,55+,Teacher,Western European,1131,12229,1,0,0,1,0,0,0,0,0,0
65ed1278__10,65ed1278,10,2025-03-25,Klaus Mertens,55+,Teacher,Western European,1233,12331,0,0,0,1,0,0,0,0,-1,0
6608a6f8__0,6608a6f8,0,2025-03-10,Rajan Mehta,55+,Entrepreneur,South Asian,562,11654,0,0,0,1,0,0,0,1,0,0
6608a6f8__1,6608a6f8,1,2025-03-12,Rajan Mehta,55+,Entrepreneur,South Asian,1291,12383,0,0,0,1,0,0,0,1,0,0
6608a6f8__2,6608a6f8,2,2025-03-12,Rajan Mehta,55+,Entrepreneur,South Asian,1243,12335,0,0,0,1,0,0,0,1,0,0
6608a6f8__3,6608a6f8,3,2025-03-14,Rajan Mehta,55+,Entrepreneur,South Asian,1726,12818,0,0,0,1,0,0,0,0,-1,0
6608a6f8__4,6608a6f8,4,2025-03-14,Rajan Mehta,55+,Entrepreneur,South Asian,1246,12338,0,0,0,1,0,0,0,1,0,0
6608a6f8__5,6608a6f8,5,2025-03-19,Rajan Mehta,55+,Entrepreneur,South Asian,756,11848,0,0,0,1,0,0,0,1,0,0
6608a6f8__6,6608a6f8,6,2025-03-24,Rajan Mehta,55+,Entrepreneur,South Asian,338,11430,0,0,0,0,0,0,0,0,0,0
6608a6f8__7,6608a6f8,7,2025-03-26,Rajan Mehta,55+,Entrepreneur,South Asian,1263,12355,0,0,0,1,0,0,0,1,0,0
6608a6f8__8,6608a6f8,8,2025-03-27,Rajan Mehta,55+,Entrepreneur,South Asian,1720,12812,0,0,0,1,0,0,0,1,1,0
6608a6f8__9,6608a6f8,9,2025-03-31,Rajan Mehta,55+,Entrepreneur,South Asian,1291,12383,0,0,0,1,0,0,0,1,0,0
6608a6f8__10,6608a6f8,10,2025-04-05,Rajan Mehta,55+,Entrepreneur,South Asian,1183,12275,0,0,0,1,0,0,0,1,0,1
663cb334__0,663cb334,0,2025-05-05,Graciela Montero,55+,Grad Student,Latin American,1719,12795,-1,0,0,1,0,0,1,1,1,0
663cb334__1,663cb334,1,2025-05-12,Graciela Montero,55+,Grad Student,Latin American,876,11952,-1,0,0,0,0,1,1,0,0,0
663cb334__2,663cb334,2,2025-05-14,Graciela Montero,55+,Grad Student,Latin American,1252,12328,-1,0,0,0,0,0,1,1,0,0
663cb334__3,663cb334,3,2025-05-14,Graciela Montero,55+,Grad Student,Latin American,1450,12526,0,0,1,1,0,1,0,1,1,0
663cb334__4,663cb334,4,2025-05-17,Graciela Montero,55+,Grad Student,Latin American,1073,12149,0,0,1,0,0,1,0,1,1,0
66ced716__0,66ced716,0,2025-05-01,Layla Haddad,25-34,Artist,Middle Eastern,1382,12454,1,0,0,0,0,0,0,0,1,1
66ced716__1,66ced716,1,2025-05-06,Layla Haddad,25-34,Artist,Middle Eastern,1389,12461,0,0,0,0,0,0,1,0,0,-1
66ced716__2,66ced716,2,2025-05-11,Layla Haddad,25-34,Artist,Middle Eastern,780,11852,0,0,0,0,0,0,0,0,1,1
66ced716__3,66ced716,3,2025-05-11,Layla Haddad,25-34,Artist,Middle Eastern,406,11478,0,0,1,0,0,0,0,0,0,-1
66ced716__4,66ced716,4,2025-05-12,Layla Haddad,25-34,Artist,Middle Eastern,217,11289,0,0,0,0,0,0,1,0,0,0
66ced716__5,66ced716,5,2025-05-16,Layla Haddad,25-34,Artist,Middle Eastern,811,11883,0,0,0,0,0,0,0,0,1,1
68d0e778__0,68d0e778,0,2025-01-26,Tariq Haddad,45-54,Software Engineer,Middle Eastern,425,11532,0,1,0,0,0,-1,0,0,0,0
68d0e778__1,68d0e778,1,2025-01-30,Tariq Haddad,45-54,Software Engineer,Middle Eastern,700,11807,0,1,0,1,0,-1,0,0,0,0
68d0e778__2,68d0e778,2,2025-01-30,Tariq Haddad,45-54,Software Engineer,Middle Eastern,236,11343,0,1,0,1,0,0,0,0,0,0
68d0e778__3,68d0e778,3,2025-02-01,Tariq Haddad,45-54,Software Engineer,Middle Eastern,1162,12269,0,0,0,1,0,0,0,0,0,0
68d0e778__4,68d0e778,4,2025-02-07,Tariq Haddad,45-54,Software Engineer,Middle Eastern,487,11594,0,0,0,1,1,0,0,0,0,0
68d0e778__5,68d0e778,5,2025-02-08,Tariq Haddad,45-54,Software Engineer,Middle Eastern,264,11371,0,0,0,0,0,0,0,0,0,0
68d0e778__6,68d0e778,6,2025-02-15,Tariq Haddad,45-54,Software Engineer,Middle Eastern,779,11886,0,1,0,-1,0,0,0,0,0,0
68d0e778__7,68d0e778,7,2025-02-18,Tariq Haddad,45-54,Software Engineer,Middle Eastern,1403,12510,0,0,0,1,1,0,0,0,0,0
68d0e778__8,68d0e778,8,2025-02-24,Tariq Haddad,45-54,Software Engineer,Middle Eastern,699,11806,0,0,0,1,1,0,0,0,0,0
68d0e778__9,68d0e778,9,2025-02-28,Tariq Haddad,45-54,Software Engineer,Middle Eastern,1383,12490,0,1,0,1,0,-1,0,0,0,0
68d0e778__10,68d0e778,10,2025-03-07,Tariq Haddad,45-54,Software Engineer,Middle Eastern,497,11604,0,1,0,0,0,-1,0,0,0,0
68d0e778__11,68d0e778,11,2025-03-07,Tariq Haddad,45-54,Software Engineer,Middle Eastern,1728,12835,0,1,0,1,0,-1,0,0,0,0
694bb341__0,694bb341,0,2025-03-03,Priya Sharma,18-24,Teacher,South Asian,367,11423,0,0,0,1,1,0,0,0,0,0
694bb341__1,694bb341,1,2025-03-03,Priya Sharma,18-24,Teacher,South Asian,1308,12364,0,0,-1,1,1,0,0,-1,-1,0
694bb341__2,694bb341,2,2025-03-08,Priya Sharma,18-24,Teacher,South Asian,822,11878,1,0,0,1,1,0,-1,0,0,0
694bb341__3,694bb341,3,2025-03-08,Priya Sharma,18-24,Teacher,South Asian,203,11259,0,0,0,1,1,0,0,0,0,0
694bb341__4,694bb341,4,2025-03-13,Priya Sharma,18-24,Teacher,South Asian,1223,12279,0,0,0,1,1,0,0,0,1,0
6b42a906__0,6b42a906,0,2025-10-20,Yuki Tanaka,18-24,Grad Student,East Asian,212,11277,0,0,1,-1,0,0,0,0,0,0
6b42a906__1,6b42a906,1,2025-10-21,Yuki Tanaka,18-24,Grad Student,East Asian,191,11256,0,0,1,0,0,0,0,0,0,0
6b42a906__2,6b42a906,2,2025-10-21,Yuki Tanaka,18-24,Grad Student,East Asian,1322,12387,1,0,1,-1,0,0,0,0,0,0
6b42a906__3,6b42a906,3,2025-10-26,Yuki Tanaka,18-24,Grad Student,East Asian,1044,12109,0,0,-1,0,0,0,0,0,0,0
6b42a906__4,6b42a906,4,2025-10-30,Yuki Tanaka,18-24,Grad Student,East Asian,1228,12293,1,0,1,-1,0,0,0,0,0,0
6b42a906__5,6b42a906,5,2025-11-02,Yuki Tanaka,18-24,Grad Student,East Asian,1040,12105,0,0,1,-1,0,0,1,0,0,0
6b42a906__6,6b42a906,6,2025-11-08,Yuki Tanaka,18-24,Grad Student,East Asian,559,11624,1,0,1,0,0,0,0,-1,0,0
6b42a906__7,6b42a906,7,2025-11-14,Yuki Tanaka,18-24,Grad Student,East Asian,942,12007,0,0,1,-1,0,0,0,0,1,0
6b42a906__8,6b42a906,8,2025-11-17,Yuki Tanaka,18-24,Grad Student,East Asian,455,11520,1,0,1,0,0,0,0,0,0,0
6b42a906__9,6b42a906,9,2025-11-19,Yuki Tanaka,18-24,Grad Student,East Asian,74,11139,0,0,0,0,0,0,0,0,0,0
6b42a906__10,6b42a906,10,2025-11-24,Yuki Tanaka,18-24,Grad Student,East Asian,1361,12426,1,0,1,-1,0,0,0,1,1,0
7094acd8__0,7094acd8,0,2025-11-21,Valentina Morales,18-24,Teacher,Latin American,894,11964,0,-1,0,1,0,1,0,0,1,0
7094acd8__1,7094acd8,1,2025-11-22,Valentina Morales,18-24,Teacher,Latin American,912,11982,1,-1,0,0,0,1,-1,0,0,0
7094acd8__2,7094acd8,2,2025-11-25,Valentina Morales,18-24,Teacher,Latin American,694,11764,1,0,0,0,0,1,0,0,0,0
709e706c__0,709e706c,0,2025-05-27,Tariq Haddad,45-54,Grad Student,Middle Eastern,487,11589,0,0,0,1,0,0,0,1,1,0
709e706c__1,709e706c,1,2025-06-02,Tariq Haddad,45-54,Grad Student,Middle Eastern,1235,12337,0,0,-1,1,0,-1,0,1,1,0
709e706c__2,709e706c,2,2025-06-05,Tariq Haddad,45-54,Grad Student,Middle Eastern,615,11717,0,0,1,1,0,1,0,1,1,0
709e706c__3,709e706c,3,2025-06-10,Tariq Haddad,45-54,Grad Student,Middle Eastern,1805,12907,0,0,-1,1,-1,-1,1,1,1,0
709e706c__4,709e706c,4,2025-06-16,Tariq Haddad,45-54,Grad Student,Middle Eastern,1201,12303,0,-1,0,1,0,1,0,1,1,0
709e706c__5,709e706c,5,2025-06-22,Tariq Haddad,45-54,Grad Student,Middle Eastern,1491,12593,1,0,0,1,0,-1,-1,0,0,0
709e706c__6,709e706c,6,2025-06-25,Tariq Haddad,45-54,Grad Student,Middle Eastern,1399,12501,1,1,1,1,0,1,0,1,1,0
709e706c__7,709e706c,7,2025-06-27,Tariq Haddad,45-54,Grad Student,Middle Eastern,692,11794,1,0,1,1,0,1,0,1,1,0
709e706c__8,709e706c,8,2025-06-27,Tariq Haddad,45-54,Grad Student,Middle Eastern,586,11688,0,0,0,1,0,0,0,1,1,0
70b51a5b__0,70b51a5b,0,2025-09-22,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,363,11436,0,0,0,0,-1,0,1,0,0,0
70b51a5b__1,70b51a5b,1,2025-09-29,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,631,11704,0,0,0,0,-1,0,0,0,0,0
70b51a5b__2,70b51a5b,2,2025-10-04,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,719,11792,0,0,0,0,1,1,0,0,0,0
70b51a5b__3,70b51a5b,3,2025-10-08,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,538,11611,0,0,0,0,1,0,0,0,1,0
70b51a5b__4,70b51a5b,4,2025-10-08,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,1097,12170,0,0,0,0,-1,0,1,0,0,0
70b51a5b__5,70b51a5b,5,2025-10-13,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,882,11955,0,0,0,0,1,0,0,1,0,0
70b51a5b__6,70b51a5b,6,2025-10-20,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,1353,12426,0,0,0,0,-1,0,1,0,1,0
70b51a5b__7,70b51a5b,7,2025-10-25,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,1149,12222,0,0,0,0,-1,0,0,1,0,0
70b51a5b__8,70b51a5b,8,2025-10-28,Meena Subramanian,55+,Parent (Stay-at-home),South Asian,254,11327,0,0,0,0,1,0,0,0,0,0
7227db82__0,7227db82,0,2025-04-18,Ryu Tanaka,18-24,Entrepreneur,East Asian,1450,12520,1,1,0,1,0,-1,0,0,0,0
7227db82__1,7227db82,1,2025-04-20,Ryu Tanaka,18-24,Entrepreneur,East Asian,1602,12672,1,1,0,0,0,-1,-1,-1,0,0
7227db82__2,7227db82,2,2025-04-20,Ryu Tanaka,18-24,Entrepreneur,East Asian,1020,12090,1,1,0,0,0,-1,0,0,-1,0
7227db82__3,7227db82,3,2025-04-27,Ryu Tanaka,18-24,Entrepreneur,East Asian,1217,12287,1,1,0,1,0,0,-1,0,0,0
7227db82__4,7227db82,4,2025-05-02,Ryu Tanaka,18-24,Entrepreneur,East Asian,175,11245,1,0,0,0,1,-1,0,0,0,0
7227db82__5,7227db82,5,2025-05-03,Ryu Tanaka,18-24,Entrepreneur,East Asian,807,11877,1,1,0,0,0,-1,-1,-1,0,0
7227db82__6,7227db82,6,2025-05-09,Ryu Tanaka,18-24,Entrepreneur,East Asian,643,11713,0,-1,0,-1,0,-1,0,0,0,0
7227db82__7,7227db82,7,2025-05-10,Ryu Tanaka,18-24,Entrepreneur,East Asian,1295,12365,1,0,1,-1,0,0,0,0,0,0
7227db82__8,7227db82,8,2025-05-15,Ryu Tanaka,18-24,Entrepreneur,East Asian,1076,12146,1,1,0,1,0,-1,0,0,0,0
7227db82__9,7227db82,9,2025-05-22,Ryu Tanaka,18-24,Entrepreneur,East Asian,736,11806,1,0,0,0,0,0,0,1,1,0
7253e69f__0,7253e69f,0,2025-09-12,Ricardo Valenzuela,45-54,Manager,Latin American,275,11372,0,1,1,0,-1,0,0,0,0,0
7253e69f__1,7253e69f,1,2025-09-12,Ricardo Valenzuela,45-54,Manager,Latin American,1079,12176,0,1,1,0,0,0,0,0,0,0
7253e69f__2,7253e69f,2,2025-09-18,Ricardo Valenzuela,45-54,Manager,Latin American,1359,12456,0,1,1,1,0,0,0,0,0,0
7253e69f__3,7253e69f,3,2025-09-19,Ricardo Valenzuela,45-54,Manager,Latin American,308,11405,0,1,1,0,0,0,0,0,0,0
7253e69f__4,7253e69f,4,2025-09-21,Ricardo Valenzuela,45-54,Manager,Latin American,1211,12308,0,-1,0,0,0,0,1,0,0,0
7253e69f__5,7253e69f,5,2025-09-28,Ricardo Valenzuela,45-54,Manager,Latin American,906,12003,0,1,1,0,0,0,0,0,0,0
73efad77__0,73efad77,0,2025-09-15,Luciana Paredes,18-24,Parent (Stay-at-home),Latin American,656,11738,0,0,0,0,0,1,0,0,0,0
73efad77__1,73efad77,1,2025-09-15,Luciana Paredes,18-24,Parent (Stay-at-home),Latin American,877,11959,0,0,0,0,0,1,0,0,0,0
73efad77__2,73efad77,2,2025-09-16,Luciana Paredes,18-24,Parent (Stay-at-home),Latin American,1192,12274,-1,0,0,0,0,1,1,0,0,0
73efad77__3,73efad77,3,2025-09-19,Luciana Paredes,18-24,Parent (Stay-at-home),Latin American,892,11974,0,0,0,0,0,1,0,0,1,0
73efad77__4,73efad77,4,2025-09-21,Luciana Paredes,18-24,Parent (Stay-at-home),Latin American,877,11959,-1,0,0,0,0,1,1,0,0,0
73efad77__5,73efad77,5,2025-09-25,Luciana Paredes,18-24,Parent (Stay-at-home),Latin American,802,11884,0,0,0,0,0,1,0,0,0,0
742c98d6__0,742c98d6,0,2025-09-07,Margot van den Berg,55+,Nurse,Western European,1459,12537,0,0,0,0,0,0,1,0,0,-1
742c98d6__1,742c98d6,1,2025-09-11,Margot van den Berg,55+,Nurse,Western European,1106,12184,0,0,0,0,0,0,0,0,1,1
742c98d6__2,742c98d6,2,2025-09-13,Margot van den Berg,55+,Nurse,Western European,1249,12327,0,0,0,0,0,0,0,0,0,1
742c98d6__3,742c98d6,3,2025-09-19,Margot van den Berg,55+,Nurse,Western European,1275,12353,0,0,0,0,0,0,1,0,0,-1
742c98d6__4,742c98d6,4,2025-09-25,Margot van den Berg,55+,Nurse,Western European,174,11252,0,0,0,0,0,0,1,0,0,-1
742c98d6__5,742c98d6,5,2025-09-29,Margot van den Berg,55+,Nurse,Western European,1344,12422,0,0,0,0,0,0,1,0,0,-1
742c98d6__6,742c98d6,6,2025-09-29,Margot van den Berg,55+,Nurse,Western European,1290,12368,0,0,0,0,0,0,1,0,0,-1
742c98d6__7,742c98d6,7,2025-10-05,Margot van den Berg,55+,Nurse,Western European,144,11222,0,0,0,0,0,0,0,0,0,0
742c98d6__8,742c98d6,8,2025-10-07,Margot van den Berg,55+,Nurse,Western European,1333,12411,0,0,0,0,0,0,0,0,0,-1
742c98d6__9,742c98d6,9,2025-10-08,Margot van den Berg,55+,Nurse,Western European,1357,12435,0,0,0,0,0,0,1,0,-1,-1
742c98d6__10,742c98d6,10,2025-10-14,Margot van den Berg,55+,Nurse,Western European,141,11219,0,0,0,0,0,0,0,0,1,1
745bbe84__0,745bbe84,0,2025-02-26,Marcus Chen,35-44,Gig Worker,North American,1649,12716,1,0,-1,0,0,1,-1,0,0,0
745bbe84__1,745bbe84,1,2025-03-01,Marcus Chen,35-44,Gig Worker,North American,538,11605,0,0,0,0,0,1,0,0,0,0
745bbe84__2,745bbe84,2,2025-03-07,Marcus Chen,35-44,Gig Worker,North American,2051,13118,1,0,-1,1,-1,-1,0,0,0,0
745bbe84__3,745bbe84,3,2025-03-08,Marcus Chen,35-44,Gig Worker,North American,634,11701,1,0,-1,1,0,1,0,0,0,0
745bbe84__4,745bbe84,4,2025-03-10,Marcus Chen,35-44,Gig Worker,North American,1154,12221,1,0,-1,1,0,1,0,0,0,0
755c4960__0,755c4960,0,2025-03-13,Kevin Lim,25-34,Entrepreneur,East Asian,135,11200,0,0,0,0,0,0,0,1,0,0
755c4960__1,755c4960,1,2025-03-14,Kevin Lim,25-34,Entrepreneur,East Asian,488,11553,0,0,0,0,0,0,1,0,0,0
755c4960__2,755c4960,2,2025-03-15,Kevin Lim,25-34,Entrepreneur,East Asian,1418,12483,0,0,0,0,0,0,0,1,1,0
755c4960__3,755c4960,3,2025-03-15,Kevin Lim,25-34,Entrepreneur,East Asian,1180,12245,1,0,0,0,0,0,0,1,0,0
755c4960__4,755c4960,4,2025-03-20,Kevin Lim,25-34,Entrepreneur,East Asian,354,11419,0,0,0,1,0,0,0,1,0,0
755c4960__5,755c4960,5,2025-03-26,Kevin Lim,25-34,Entrepreneur,East Asian,649,11714,0,0,0,0,0,0,1,1,0,0
755c4960__6,755c4960,6,2025-03-28,Kevin Lim,25-34,Entrepreneur,East Asian,1257,12322,1,0,0,0,0,0,-1,0,0,0
755c4960__7,755c4960,7,2025-04-04,Kevin Lim,25-34,Entrepreneur,East Asian,615,11680,0,0,0,0,0,0,0,1,1,0
755c4960__8,755c4960,8,2025-04-10,Kevin Lim,25-34,Entrepreneur,East Asian,1390,12455,0,0,0,0,0,-1,0,1,0,0
755c4960__9,755c4960,9,2025-04-15,Kevin Lim,25-34,Entrepreneur,East Asian,581,11646,0,0,0,0,0,0,0,1,1,0
755c4960__10,755c4960,10,2025-04-16,Kevin Lim,25-34,Entrepreneur,East Asian,1035,12100,0,0,0,1,0,0,0,-1,-1,0
755c4960__11,755c4960,11,2025-04-19,Kevin Lim,25-34,Entrepreneur,East Asian,934,11999,0,0,0,0,0,0,0,1,1,0
7664d969__0,7664d969,0,2025-12-01,Valentina Reyes,18-24,Nurse,Latin American,1102,12190,0,0,0,0,0,0,0,1,1,0
7664d969__1,7664d969,1,2025-12-03,Valentina Reyes,18-24,Nurse,Latin American,319,11407,0,0,0,0,0,1,0,0,1,0
7664d969__2,7664d969,2,2025-12-13,Valentina Reyes,18-24,Nurse,Latin American,1353,12441,0,0,0,0,0,0,0,1,1,0
7664d969__3,7664d969,3,2025-12-21,Valentina Reyes,18-24,Nurse,Latin American,1052,12140,-1,-1,0,0,0,1,1,0,1,0
7664d969__4,7664d969,4,2025-12-31,Valentina Reyes,18-24,Nurse,Latin American,1252,12340,0,0,0,0,0,1,0,1,1,0
7664d969__5,7664d969,5,2026-01-05,Valentina Reyes,18-24,Nurse,Latin American,279,11367,0,0,0,0,0,1,0,0,0,0
7664d969__6,7664d969,6,2026-01-07,Valentina Reyes,18-24,Nurse,Latin American,1725,12813,0,0,0,0,0,0,-1,1,1,0
